Año 	Mes       	Fuente 	1   	2   	3   	4   	5   	6   	7   	8   	9   	10  	11  	12  	13  	14  	15  	16  	17  	18  	19  	20  	21  	22  	23  	24  	25  	26  	27  	28  	29  	30  	31  	Total
    	febrero   	SENAMHI	2.3 	4.2 	1.6 	0.0 	0.0 	0.4 	5.0 	4.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	    	    	18.0 
    	marzo     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	10.2	8.3 	9.6 	12.3	13.6	10.8	25.2	7.9 	29.8	3.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	135.5
    	abril     	SENAMHI	0.0 	0.0 	0.0 	0.0 	14.1	7.9 	13.9	0.0 	0.0 	0.0 	8.4 	6.5 	4.3 	9.3 	0.0 	0.4 	0.0 	0.0 	14.3	6.6 	0.0 	6.2 	0.0 	7.9 	13.9	8.2 	13.0	15.7	4.4 	5.5 	    	160.5
    	mayo      	SENAMHI	5.6 	12.5	11.3	6.3 	4.4 	0.0 	0.0 	0.0 	0.0 	0.0 	15.5	11.6	7.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	74.3 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.6  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	septiembre	SENAMHI	0.0 	2.3 	6.5 	6.3 	0.0 	0.0 	0.0 	6.2 	5.4 	0.0 	13.7	4.1 	7.4 	1.2 	14.1	18.6	6.4 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	4.2 	4.4 	8.1 	1.6 	0.0 	    	111.0
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.5 	4.1 	2.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.8 	7.8 	1.4 	0.0 	0.0 	0.0 	0.0 	0.0 	29.3 
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	12.7	6.5 	14.0	18.3	3.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.4 	5.8 	16.4	0.0 	10.0	6.9 	6.1 	3.4 	0.0 	0.0 	    	109.9
    	diciembre 	SENAMHI	10.6	2.1 	7.6 	6.1 	17.3	6.8 	11.2	3.6 	5.3 	6.6 	11.7	10.3	2.5 	10.5	4.7 	10.0	2.1 	0.5 	0.0 	0.0 	0.0 	0.0 	0.8 	18.0	4.3 	8.2 	1.7 	11.5	5.3 	8.4 	0.0 	187.7
1971	enero     	SENAMHI	7.4 	5.3 	6.2 	9.3 	5.6 	2.4 	5.6 	4.1 	8.5 	0.0 	5.5 	8.0 	2.5 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	76.8 
    	febrero   	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	10.6	9.6 	11.5	5.6 	3.7 	6.1 	12.5	3.9 	7.6 	7.8 	6.2 	23.9	16.6	21.9	14.0	7.1 	11.9	    	    	    	180.5
    	marzo     	SENAMHI	11.8	8.3 	9.2 	8.8 	10.4	15.0	7.1 	8.1 	3.1 	6.5 	0.0 	20.0	11.1	12.1	14.0	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.3 	8.6 	9.7 	24.5	4.6 	7.8 	6.3 	0.0 	215.3
    	abril     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.2 	8.1 	7.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.1 	12.4	7.1 	6.1 	7.0 	5.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	69.9 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	5.5 	4.1 	5.6 	2.1 	1.4 	3.0 	4.2 	2.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	28.1 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	4.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.6 	8.2 	14.4	2.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	35.3 
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	4.0 	3.3 	7.4 	11.3	11.3	1.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.3 	5.1 	0.4 	0.0 	0.0 	    	48.3 
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	14.6	9.0 	4.3 	12.6	4.2 	3.7 	7.9 	11.9	15.7	14.3	2.8 	9.9 	12.1	10.3	7.2 	8.4 	13.6	23.1	185.6
1972	enero     	SENAMHI	6.3 	9.3 	9.3 	7.0 	6.9 	8.3 	10.1	5.5 	12.3	11.9	14.2	9.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.4 	6.4 	8.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	131.0
    	febrero   	SENAMHI	4.1 	5.5 	0.0 	0.0 	0.0 	10.4	12.1	5.6 	8.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.5 	5.6 	9.4 	8.2 	    	    	75.4 
    	marzo     	SENAMHI	5.3 	7.8 	7.4 	15.3	13.5	10.0	10.0	15.3	11.5	9.7 	8.1 	7.7 	19.6	18.4	6.3 	4.2 	6.7 	6.2 	9.3 	3.9 	26.1	19.5	20.8	8.0 	16.7	18.8	9.1 	8.2 	7.0 	11.8	12.7	354.9
    	abril     	SENAMHI	10.1	5.5 	3.8 	4.7 	4.8 	7.1 	12.1	5.3 	9.4 	5.6 	0.0 	11.6	6.6 	7.7 	8.1 	13.5	0.0 	13.8	9.9 	5.8 	20.7	15.4	8.9 	7.4 	3.9 	8.4 	7.3 	12.5	0.5 	0.0 	    	230.4
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.1 	6.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	14.4 
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.1 	4.1 	1.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.0  
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	3.0 	4.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.3 	2.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	12.5	11.3	11.1	12.1	63.5 
    	noviembre 	SENAMHI	11.0	9.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.1 	7.8 	7.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.3 	12.3	5.1 	8.2 	6.5 	15.4	0.0 	0.0 	0.0 	    	94.5 
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	4.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	14.7	5.7 	3.3 	0.0 	4.5 	7.4 	5.1 	0.0 	0.0 	0.0 	14.3	5.1 	14.1	0.0 	78.4 
1973	enero     	SENAMHI	0.3 	4.8 	6.1 	7.4 	5.2 	9.5 	6.2 	9.5 	10.0	15.6	11.7	7.2 	4.1 	18.2	12.5	4.9 	5.1 	9.5 	3.1 	2.2 	4.0 	7.2 	13.5	4.2 	9.9 	8.9 	3.0 	6.3 	3.4 	10.7	6.2 	230.4
    	febrero   	SENAMHI	8.3 	3.4 	10.6	4.6 	6.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.9 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.5 	6.1 	16.5	9.6 	3.8 	8.6 	12.0	    	    	    	108.0
    	marzo     	SENAMHI	4.3 	5.4 	6.2 	10.8	6.1 	10.4	12.3	8.1 	3.4 	2.8 	0.0 	11.0	8.5 	3.6 	8.4 	3.4 	5.9 	12.3	9.8 	14.6	3.2 	3.9 	6.7 	0.0 	0.0 	0.0 	0.0 	11.4	3.0 	6.9 	3.3 	185.7
    	abril     	SENAMHI	0.0 	0.2 	3.6 	7.8 	3.9 	4.8 	17.7	8.9 	3.0 	2.7 	0.0 	0.0 	0.0 	1.0 	3.4 	4.0 	5.7 	7.6 	3.0 	0.0 	0.0 	0.0 	4.1 	14.4	4.4 	7.0 	9.1 	17.7	9.4 	10.5	    	153.9
    	mayo      	SENAMHI	1.2 	0.0 	0.0 	0.0 	0.0 	12.3	1.3 	3.4 	4.2 	2.4 	7.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.3 	6.0 	3.2 	0.0 	0.0 	0.4 	3.1 	4.2 	0.0 	4.1 	0.0 	0.0 	0.0 	0.0 	56.1 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	6.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.3  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	12.0	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	12.0 
    	septiembre	SENAMHI	0.0 	0.0 	2.1 	1.3 	0.0 	0.0 	7.2 	5.3 	8.8 	4.9 	3.3 	4.8 	5.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	10.9	4.4 	12.1	10.7	5.6 	0.0 	2.8 	3.0 	7.9 	3.9 	    	104.6
    	octubre   	SENAMHI	7.8 	8.0 	3.4 	4.6 	3.7 	4.5 	4.8 	0.0 	0.0 	0.0 	0.0 	10.0	8.0 	8.0 	9.5 	8.5 	5.6 	3.8 	10.7	0.0 	0.0 	0.0 	0.0 	0.0 	8.0 	3.4 	4.5 	8.7 	0.0 	0.0 	0.0 	125.5
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	5.6 	6.9 	4.5 	10.7	3.9 	2.6 	7.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.7 	17.4	12.5	3.8 	8.2 	    	87.2 
    	diciembre 	SENAMHI	8.9 	4.3 	8.5 	4.5 	5.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.8 	7.3 	12.6	5.6 	6.8 	4.9 	8.9 	10.8	0.0 	0.0 	0.0 	0.0 	4.0 	9.3 	13.4	2.1 	5.5 	10.2	10.8	12.4	159.7
1974	enero     	SENAMHI	9.9 	6.2 	9.0 	9.7 	5.8 	9.6 	5.9 	8.3 	14.2	10.3	8.3 	4.8 	3.9 	10.8	14.6	9.7 	12.2	3.3 	4.5 	7.8 	13.3	13.9	3.8 	5.7 	5.9 	8.6 	10.4	4.9 	4.8 	7.6 	11.5	259.2
    	febrero   	SENAMHI	2.8 	8.1 	7.3 	9.8 	10.4	4.9 	8.7 	9.6 	8.5 	15.0	9.0 	2.7 	16.2	3.5 	7.1 	8.0 	19.3	12.3	6.7 	12.6	5.8 	4.4 	10.7	11.0	7.0 	17.4	11.0	9.7 	    	    	    	259.5
    	marzo     	SENAMHI	8.8 	14.2	4.9 	8.3 	16.4	3.8 	4.2 	11.2	11.1	3.9 	16.7	3.8 	8.3 	6.7 	8.5 	5.0 	4.9 	9.2 	3.9 	9.5 	5.0 	8.2 	9.2 	15.3	5.2 	4.6 	11.1	4.1 	10.7	9.0 	4.5 	250.2
    	abril     	SENAMHI	0.0 	0.0 	0.0 	5.5 	4.8 	10.7	7.5 	5.3 	5.3 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.0 	8.9 	7.5 	7.8 	12.5	6.5 	13.1	0.0 	0.0 	0.0 	4.4 	5.9 	    	111.7
    	mayo      	SENAMHI	10.5	12.3	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	22.8 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.9 	3.0 	7.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	17.5 
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.9 	2.0 	0.0 	0.0 	0.0 	0.0 	4.8 	4.4 	5.0 	10.1	2.6 	30.8 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	2.2 	4.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.5 	3.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	15.7 
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	3.6 	7.5 	2.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.0 	4.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.6 	26.8 
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.2 	3.0 	8.5 	6.6 	2.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.0 	3.1 	3.9 	4.6 	5.8 	0.0 	0.0 	0.0 	0.0 	10.5	14.1	9.4 	    	84.9 
    	diciembre 	SENAMHI	14.2	3.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	10.7	7.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.7 	16.3	4.0 	0.0 	0.0 	0.0 	0.0 	3.8 	7.5 	4.7 	5.1 	1.0 	9.3 	5.2 	2.7 	103.8
1975	enero     	SENAMHI	7.3 	7.4 	4.4 	4.5 	0.0 	0.0 	0.0 	11.7	7.8 	6.1 	5.7 	3.1 	1.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.3 	12.7	6.8 	3.4 	4.6 	8.5 	2.8 	0.0 	0.0 	0.0 	7.9 	2.2 	111.0
    	febrero   	SENAMHI	3.6 	4.8 	1.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.2 	2.0 	2.4 	4.8 	7.6 	8.1 	11.6	9.3 	11.0	5.8 	6.9 	3.7 	8.7 	7.5 	9.2 	0.0 	    	    	    	109.6
    	marzo     	SENAMHI	0.0 	0.0 	3.0 	4.2 	5.3 	5.7 	5.6 	4.6 	8.0 	3.8 	7.6 	13.6	8.2 	8.9 	9.0 	6.1 	10.3	10.9	9.7 	12.4	5.6 	8.7 	5.0 	7.9 	4.8 	3.7 	10.7	11.3	9.4 	5.2 	9.2 	218.4
    	abril     	SENAMHI	12.9	3.0 	5.7 	9.8 	3.3 	4.7 	3.9 	12.7	9.6 	2.2 	0.0 	10.4	5.9 	2.8 	8.4 	8.1 	3.5 	8.0 	10.1	5.6 	6.5 	5.8 	3.7 	8.9 	0.9 	11.6	7.0 	1.8 	9.2 	10.6	    	196.6
    	mayo      	SENAMHI	15.1	8.7 	6.0 	4.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.4 	9.7 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	0.0 	0.0 	4.8 	12.0	0.0 	0.0 	0.0 	0.0 	7.9 	3.5 	4.7 	0.0 	0.0 	84.3 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	1.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.1 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	10.7 
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.1 	0.0 	0.0 	7.7 	5.3 	0.0 	0.0 	0.0 	16.1 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	3.0 	2.3 	4.4 	10.8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.3 	3.6 	7.8 	4.9 	5.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.3 	4.7 	    	58.2 
    	octubre   	SENAMHI	5.6 	10.8	4.5 	5.0 	4.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	9.8 	4.6 	3.9 	5.7 	8.3 	6.2 	2.9 	7.6 	7.7 	1.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	91.1 
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.5 	4.2 	9.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.8 	3.7 	2.9 	7.3 	5.1 	0.0 	0.0 	0.0 	0.0 	    	42.2 
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.7 	4.5 	5.0 	7.3 	5.5 	3.4 	7.9 	5.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.8 	7.6 	5.6 	8.8 	3.9 	2.8 	6.3 	5.0 	84.8 
1976	enero     	SENAMHI	14.1	5.0 	5.9 	5.2 	4.4 	5.8 	7.8 	2.9 	3.0 	11.4	6.9 	8.6 	7.9 	14.7	2.2 	3.5 	5.1 	4.0 	5.3 	7.4 	4.6 	3.3 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	6.3 	12.8	10.0	168.5
    	febrero   	SENAMHI	4.3 	5.5 	5.1 	3.5 	4.4 	12.5	6.1 	8.2 	9.0 	6.0 	7.8 	5.2 	5.8 	4.2 	9.0 	3.4 	4.0 	2.2 	7.9 	8.6 	5.9 	9.2 	6.6 	0.0 	0.0 	0.0 	0.0 	11.2	4.7 	    	    	160.3
    	marzo     	SENAMHI	0.0 	10.7	2.4 	4.6 	5.0 	4.3 	8.5 	8.5 	5.5 	3.6 	11.0	1.6 	4.8 	14.2	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.9 	12.4	17.5	3.4 	0.0 	3.9 	0.0 	0.0 	0.0 	127.8
    	abril     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.4 	2.1 	9.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.9 	2.7 	6.5 	11.2	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	34.7 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.0 	4.3 	3.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	22.3 
    	junio     	SENAMHI	7.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	11.3	5.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	25.4 
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.3 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.2 	3.4 	1.9 	0.0 	0.0 	0.0 	0.0 	14.8 
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	1.3 	0.0 	0.0 	0.0 	1.9 	0.0 	0.0 	0.0 	8.2  
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	3.7 	6.7 	5.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	2.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	21.0 
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.4 	2.9 	7.8 	4.6 	5.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.1 	0.0 	0.0 	0.0 	0.0 	9.7 	0.0 	0.0 	0.0 	    	40.5 
