Año 	Mes       	Fuente 	1   	2   	3   	4   	5   	6   	7   	8   	9   	10  	11  	12  	13  	14  	15  	16  	17  	18  	19  	20  	21  	22  	23  	24  	25  	26  	27  	28  	29  	30  	31  	Total
    	noviembre 	SENAMHI	9.8 	0.0 	0.0 	0.0 	3.5 	10.3	0.0 	4.0 	4.9 	6.5 	5.8 	27.0	15.8	3.5 	0.0 	4.1 	2.1 	0.0 	0.0 	2.1 	2.0 	0.0 	3.5 	0.0 	0.0 	4.2 	3.5 	2.6 	9.0 	0.0 	    	124.2
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.0 	28.5	16.0	10.0	6.0 	3.5 	3.6 	1.0 	0.0 	0.0 	0.0 	0.0 	10.9	17.0	25.9	15.0	5.0 	8.0 	28.0	0.0 	0.0 	183.4
1991	enero     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	10.0	4.6 	19.2	8.6 	3.2 	2.9 	0.0 	3.2 	5.2 	10.0	8.0 	13.0	4.0 	2.0 	24.0	0.0 	117.9
    	febrero   	SENAMHI	4.0 	4.5 	3.4 	1.9 	0.0 	0.0 	0.0 	0.0 	2.6 	6.0 	14.3	13.2	10.0	15.2	7.5 	5.9 	0.0 	0.0 	0.0 	0.8 	7.0 	10.0	5.6 	17.3	7.5 	4.8 	17.5	13.4	    	    	    	172.4
    	marzo     	SENAMHI	7.4 	11.2	10.0	7.2 	11.2	11.2	2.2 	5.2 	5.0 	10.2	4.2 	5.1 	11.8	19.1	8.2 	4.1 	1.2 	0.0 	0.0 	0.0 	3.8 	6.6 	7.2 	10.5	3.5 	5.0 	0.0 	0.0 	0.0 	0.0 	0.0 	171.1
    	abril     	SENAMHI	7.4 	6.0 	0.0 	0.0 	0.0 	7.4 	16.6	0.0 	0.0 	0.5 	8.1 	10.2	4.5 	6.4 	0.0 	0.0 	0.5 	8.1 	16.6	2.0 	4.2 	0.0 	8.2 	5.8 	4.2 	0.0 	0.0 	2.5 	13.0	5.8 	    	138.0
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	6.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.5  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	12.8	20.5	8.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	41.8 
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.1 	5.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.4  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.5 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	5.6 	0.0 	9.7  
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.5 	10.1	0.0 	0.0 	0.0 	0.0 	0.0 	1.8 	2.0 	0.0 	0.0 	1.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	20.2 
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	1.2 	0.8 	0.0 	0.0 	0.0 	0.0 	0.0 	2.4 	14.8	5.0 	4.5 	0.0 	5.4 	14.5	6.0 	0.0 	9.6 	14.0	7.8 	0.0 	2.0 	2.5 	10.0	12.0	5.8 	0.0 	118.3
    	noviembre 	SENAMHI	1.0 	3.5 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.8 	5.2 	2.3 	0.9 	0.0 	0.0 	0.0 	0.0 	3.5 	13.8	8.6 	4.3 	0.0 	    	48.9 
    	diciembre 	SENAMHI	5.6 	3.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.5 	9.6 	10.5	5.1 	12.4	4.8 	0.0 	12.5	8.5 	12.5	87.5 
1992	enero     	SENAMHI	16.5	5.0 	0.5 	1.2 	0.0 	2.8 	5.8 	8.8 	10.5	0.5 	1.0 	0.5 	0.0 	0.0 	0.0 	4.2 	5.8 	4.5 	2.0 	5.1 	11.2	11.0	2.0 	18.5	4.9 	5.2 	1.8 	0.0 	0.0 	0.0 	0.0 	129.3
