Año 	Mes       	Fuente 	1   	2   	3   	4   	5   	6   	7   	8   	9   	10  	11  	12  	13  	14  	15  	16  	17  	18  	19  	20  	21  	22  	23  	24  	25  	26  	27  	28  	29  	30  	31  	Total
    	abril     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	3.4 	2.6 	4.0 	5.3 	0.0 	0.0 	0.0 	0.0 	0.0 	8.2 	9.5 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	2.0 	3.8 	0.0 	0.0 	0.0 	0.0 	8.6 	    	47.9 
    	mayo      	SENAMHI	6.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	9.9  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.4  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.3 	1.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.4 	0.0 	0.0 	15.4	    	25.7 
    	octubre   	SENAMHI	0.0 	8.4 	0.0 	0.0 	7.2 	9.2 	0.0 	0.0 	4.8 	0.0 	8.2 	7.6 	0.0 	10.1	0.0 	0.0 	0.0 	0.0 	15.5	0.0 	0.0 	10.5	0.0 	2.7 	0.0 	0.0 	0.0 	0.0 	0.0 	7.2 	5.3 	96.7 
    	noviembre 	SENAMHI	1.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.1 	0.0 	3.4 	0.0 	0.0 	0.0 	0.0 	3.3 	2.6 	2.4 	0.0 	10.3	4.1 	0.0 	0.0 	10.6	    	42.1 
    	diciembre 	SENAMHI	10.8	4.3 	0.0 	0.0 	0.0 	0.0 	10.6	3.4 	0.0 	0.0 	6.1 	0.0 	0.0 	7.6 	8.1 	1.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	10.4	0.0 	8.6 	2.4 	0.0 	0.0 	6.2 	4.7 	2.4 	87.3 
1967	enero     	SENAMHI	6.8 	10.8	9.7 	0.0 	0.0 	0.0 	0.0 	16.7	3.9 	7.3 	2.4 	17.3	0.0 	6.4 	0.0 	0.0 	12.4	0.0 	0.0 	4.6 	4.7 	0.0 	12.7	10.2	7.3 	3.1 	0.0 	7.2 	9.5 	15.6	5.6 	174.2
    	febrero   	SENAMHI	4.2 	6.4 	4.7 	7.2 	8.9 	6.4 	11.6	13.2	10.6	0.0 	13.6	6.3 	0.0 	18.6	9.4 	6.4 	0.0 	7.0 	6.4 	9.6 	0.0 	7.9 	6.4 	17.6	13.2	5.9 	4.7 	6.2 	    	    	    	212.4
